neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
5,7,3,1,4,75,23,92,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,1,2,95,33,99,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,1,1,69,8,93,10,1,1,1,0,1,0,0,1,1,1,0,1,0
5,2,3,1,1,75,5,92,10,1,1,1,0,1,0,1,1,0,1,0,0,0
5,3,3,1,2,64,2,90,10,1,1,0,0,1,0,1,1,1,1,0,0,0
5,5,3,2,3,75,15,99,10,1,1,0,0,1,0,1,1,1,1,0,0,0
5,4,3,2,3,100,2,100,10,1,0,1,0,1,0,0,1,1,1,0,0,1
5,3,3,1,2,59,6,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,3,3,1,2,59,4,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,0,2,92,2,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,6,5,2,3,50,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,1,4,80,1,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,4,100,15,93,10,1,1,0,0,1,0,1,1,1,1,0,1,0
5,2,3,1,1,65,9,100,10,1,1,1,0,1,0,0,1,1,1,0,1,0
5,4,5,2,3,98,13,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,0,3,100,2,100,10,0,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,50,9,93,10,1,1,1,0,1,0,0,1,0,1,1,0,0
8,2,3,1,1,85,74,99,10,1,1,1,0,1,0,0,1,1,1,0,1,0
8,2,3,1,1,52,82,95,10,1,1,1,0,1,0,1,1,0,1,0,0,0
8,2,3,1,1,80,2,90,10,1,1,1,0,1,0,1,1,0,1,0,1,0
8,2,3,1,1,60,6,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
8,4,3,1,2,65,9,100,10,1,1,1,0,1,0,1,1,0,1,0,0,0
8,4,5,2,3,75,14,99,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,4,3,1,2,99,32,94,10,1,1,0,0,1,0,1,1,1,1,0,0,0
8,2,4,1,1,70,1,100,10,0,1,0,0,1,1,0,1,1,1,0,0,1
8,3,3,1,2,69,2,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,7,3,2,4,85,7,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,4,3,1,2,75,25,99,10,1,1,0,0,1,0,1,1,1,1,0,0,0
8,2,3,1,1,80,2,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,5,3,3,5,50,4,100,10,0,1,0,0,1,1,1,1,1,1,0,0,0
8,2,3,1,1,60,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,2,3,1,1,45,5,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,2,3,1,1,100,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,2,3,1,1,70,9,98,10,0,1,1,0,1,0,1,1,1,1,0,0,0
8,2,4,1,1,70,6,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,4,3,1,2,63,7,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,4,3,1,2,49,1,100,10,1,1,0,0,1,1,0,1,1,1,0,0,0
8,2,3,1,2,35,1,100,10,1,1,0,0,1,1,0,1,1,1,0,0,0
8,6,5,2,3,93,4,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,3,3,1,2,50,1,100,10,1,1,1,0,1,0,0,1,1,1,0,1,0
8,4,3,1,1,53,4,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8,4,3,1,2,80,1,100,10,1,1,1,0,1,0,1,1,0,1,0,0,0
8,4,3,1,1,60,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
1,6,3,1,4,100,377,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,80,5,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,2,51,139,91,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,2,3,1,1,74,9,98,10,1,1,0,0,1,1,1,1,0,1,1,1,0
1,2,3,1,1,81,7,100,10,1,1,0,0,1,0,1,1,1,1,0,0,1
1,2,4,1,2,75,88,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,2,2,81,120,94,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,1,3,1,1,80,42,97,10,1,0,1,1,1,1,1,1,1,1,0,0,0
1,4,3,1,0,97,220,98,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,2,3,1,2,90,4,90,10,1,1,0,1,1,1,1,1,1,1,0,0,0
1,2,3,1,2,53,146,95,10,0,1,1,0,1,0,1,1,1,1,1,0,0
1,4,3,0,1,80,53,95,10,1,1,1,0,1,0,1,1,0,1,1,0,0
1,2,5,1,1,75,13,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,95,526,95,10,1,1,1,0,1,1,1,1,0,1,0,0,0
1,4,3,2,3,70,72,89,10,1,1,0,0,1,0,0,1,1,1,1,1,1
1,3,3,1,2,60,64,91,10,1,1,0,0,1,0,0,1,1,1,1,1,1
1,3,3,1,2,50,79,88,10,1,1,0,0,1,0,0,1,1,1,1,1,1
1,3,3,1,1,91,9,89,10,1,1,1,0,1,0,1,1,0,1,0,0,1
1,2,3,1,1,75,1,100,10,1,1,1,0,1,0,1,1,0,1,0,0,1
1,4,3,1,2,80,58,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,38,248,95,10,1,1,1,0,1,0,1,1,0,1,1,0,0
1,4,3,1,2,80,15,99,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,0,2,70,13,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,1,90,25,98,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,2,3,1,1,80,39,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,2,3,1,1,100,54,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,7,3,1,5,80,99,89,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,4,3,1,2,85,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,99,550,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,0,2,78,86,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,3,79,39,92,10,1,1,1,0,1,0,0,1,1,1,1,0,0
1,4,3,0,1,60,88,88,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,1,1,83,62,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,97,166,92,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,0,95,83,91,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,5,3,1,3,100,21,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,1,90,3,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,100,243,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,50,313,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,1,2,80,27,93,10,1,0,1,0,1,0,1,1,1,1,1,1,0
1,2,3,1,1,50,4,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,93,74,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,2,3,1,1,100,9,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,100,35,99,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,4,3,1,2,89,80,93,10,1,1,1,0,1,0,0,1,1,1,1,0,0
1,3,3,1,2,79,281,94,10,0,1,1,0,1,0,1,1,1,1,1,0,0
1,4,3,1,2,80,36,94,10,1,0,1,1,1,0,1,1,1,1,1,0,0
1,2,3,0,1,67,162,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,1,89,297,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,69,66,81,10,1,1,0,0,1,0,1,1,1,1,0,1,1
1,2,3,1,2,99,205,99,10,1,1,1,1,1,0,1,1,0,1,1,0,0
1,2,3,0,1,55,254,89,10,1,1,1,0,1,0,0,1,1,1,0,0,1
1,4,5,2,1,99,147,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,2,3,79,191,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,88,30,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,80,213,88,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,3,3,0,2,95,76,98,10,1,1,1,0,1,1,0,1,1,1,0,1,0
1,4,3,1,2,63,195,94,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,3,3,1,2,77,466,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,49,389,90,10,0,1,1,0,1,0,1,1,1,1,0,1,1
1,4,3,1,2,95,9,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,90,468,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,3,84,74,98,10,1,1,1,0,1,0,1,1,0,1,0,0,1
1,4,3,1,1,100,233,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,2,3,0,1,79,196,98,10,1,1,1,0,1,1,1,1,0,1,0,0,0
1,5,3,2,6,73,82,85,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,86,122,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,89,113,89,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,1,1,99,20,90,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,1,1,69,49,81,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,2,69,220,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,2,60,126,97,10,1,1,1,0,1,0,1,1,0,1,0,0,1
1,6,3,1,6,100,103,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,99,6,97,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,2,70,217,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,1,2,81,88,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,2,3,50,219,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,80,90,94,10,1,1,1,0,1,0,1,1,0,1,0,0,1
1,4,3,2,2,99,143,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,1,79,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,100,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,93,171,89,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,2,75,40,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,89,110,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,0,1,64,88,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,60,104,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,59,28,94,10,1,1,1,0,1,0,1,1,0,1,1,0,0
1,2,3,0,1,60,13,91,10,0,1,1,0,1,1,1,1,1,1,0,0,0
1,4,3,1,2,60,32,85,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,91,4,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,60,19,99,10,1,1,0,0,1,1,1,1,1,1,0,0,0
1,4,3,1,1,99,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,99,233,94,10,1,1,1,0,1,0,1,1,0,1,1,0,0
1,2,3,0,1,80,94,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,90,2,90,10,1,1,1,0,1,1,1,1,0,1,0,0,0
1,4,3,1,2,75,16,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,80,70,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,80,193,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,100,4,90,10,1,1,1,0,1,1,0,1,1,1,0,0,0
1,4,3,1,2,87,78,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,75,105,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,60,137,97,10,1,1,1,1,1,0,1,1,0,1,1,0,0
1,2,3,0,1,86,91,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,90,79,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,0,2,58,117,95,10,1,1,1,0,1,0,0,1,1,1,1,0,0
1,4,3,1,1,89,154,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,100,94,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,1,89,163,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,90,1,100,10,1,1,1,0,1,1,1,1,0,1,0,1,0
1,2,3,1,1,80,10,94,10,1,1,0,0,1,1,0,1,1,1,0,1,1
1,2,3,1,1,62,6,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,3,80,30,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,78,54,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,6,5,2,2,80,37,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,82,27,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,1,1,100,121,94,10,1,1,1,1,1,0,1,1,1,1,0,0,0
1,4,3,1,2,90,33,86,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,2,95,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,80,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,6,3,1,3,80,47,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,5,2,4,80,23,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,70,36,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,0,1,79,114,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,1,2,71,19,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,60,16,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,50,40,92,10,0,1,1,0,1,1,1,1,1,1,0,1,0
1,2,3,1,1,69,21,97,10,1,1,1,0,1,1,0,1,1,1,0,0,0
1,5,3,1,3,75,90,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,79,19,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,5,1,4,90,9,91,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,3,3,1,2,60,19,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,79,17,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,5,2,2,90,8,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,63,106,94,10,1,1,1,0,1,0,0,1,1,1,1,1,0
1,2,3,1,1,79,15,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,65,99,92,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,3,3,1,2,97,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,78,25,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,62,14,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,5,1,3,75,31,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,1,100,71,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,5,1,2,100,13,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,2,79,31,94,10,1,0,1,0,1,0,1,1,0,1,1,0,1
1,8,5,2,5,95,37,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,80,53,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,1,1,89,53,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,97,18,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,6,3,1,4,99,3,87,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,6,3,2,2,50,6,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,6,5,2,2,100,59,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,95,24,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,80,8,83,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,2,70,75,99,10,0,1,1,0,1,1,1,1,1,1,0,0,0
1,10,8,4,6,199,20,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,58,32,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,80,1,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,4,3,2,2,69,35,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,1,1,50,53,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,65,55,94,10,1,1,1,0,1,0,1,1,0,1,1,0,0
1,4,3,1,3,89,20,83,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,9,5,3,6,150,20,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,79,28,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,2,2,69,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,89,44,99,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,1,1,79,25,83,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,5,3,2,1,89,14,83,10,1,1,1,0,1,0,1,1,0,1,0,1,1
1,1,3,1,1,64,15,81,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,0,2,84,17,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,80,30,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,5,3,3,85,18,84,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,80,25,90,10,0,1,1,0,1,1,1,1,1,1,0,0,0
1,4,3,1,3,70,23,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,10,5,4,6,124,31,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,100,13,91,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,2,3,1,1,75,58,84,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,4,70,15,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,1,3,95,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,75,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,5,3,2,3,100,29,96,10,1,1,1,0,1,1,0,1,1,1,0,1,0
1,4,3,1,2,94,3,93,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,3,3,1,1,99,15,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,99,20,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,99,7,91,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,3,1,2,91,16,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,65,11,89,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,90,11,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,100,12,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,0,2,70,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,2,1,66,16,96,10,1,1,1,0,1,0,0,1,1,1,0,1,1
1,2,3,1,1,100,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,99,3,87,10,1,1,1,0,1,0,1,1,1,1,0,1,0
1,4,4,2,2,100,11,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,3,3,0,2,100,2,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
1,4,3,1,2,70,15,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,100,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,76,11,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,80,14,99,10,1,1,0,0,1,1,0,1,1,1,1,0,0
1,4,3,2,1,100,1,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
1,4,3,1,4,93,3,100,10,1,1,0,0,1,0,1,1,1,1,0,0,1
1,6,5,2,4,89,11,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,99,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,1,74,2,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
1,2,3,1,1,65,4,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,4,3,1,2,69,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,0,1,87,4,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
1,2,3,1,1,100,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,56,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,1,99,17,98,10,1,1,1,1,1,0,1,1,1,1,0,1,0
2,4,3,1,2,95,104,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,5,3,1,3,95,3,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2,4,3,0,2,73,335,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,44,206,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,3,3,1,3,68,327,93,10,1,1,1,0,1,1,1,1,0,1,0,1,0
2,4,3,2,2,63,8,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,2,70,143,97,10,0,1,1,0,1,0,1,1,1,1,1,0,0
2,2,3,1,1,48,529,89,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,50,81,97,10,1,1,0,0,1,1,0,1,1,1,0,0,1
2,3,3,1,3,55,312,95,10,0,1,0,0,1,1,1,1,1,1,0,1,1
2,3,3,0,2,65,226,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,1,35,74,96,10,0,1,1,0,1,1,0,1,1,1,1,0,0
2,2,3,1,1,50,224,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,50,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,5,3,1,2,80,2,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,35,3,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,6,3,1,4,55,377,87,10,1,1,1,0,1,0,0,1,1,1,1,1,0
2,2,3,1,1,56,76,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,2,90,117,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,1,90,13,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,82,202,95,10,1,1,1,1,1,0,1,1,1,1,0,1,0
2,6,3,2,3,55,259,94,10,0,1,0,0,1,1,1,1,1,1,0,1,1
2,4,3,2,4,85,69,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,1,95,16,92,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2,3,3,1,2,47,18,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,100,80,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,100,57,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,6,3,1,3,60,420,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,2,3,0,1,59,218,96,10,1,1,1,0,1,1,0,1,0,1,0,0,1
2,4,3,1,2,85,44,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2,4,3,1,2,59,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,2,3,55,253,96,10,0,1,0,0,1,1,1,1,1,1,0,1,1
2,4,3,2,3,50,226,96,10,0,1,0,0,1,1,1,1,1,1,0,1,1
2,4,3,1,2,96,14,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,49,127,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
2,4,3,1,2,70,58,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,2,2,90,14,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,0,1,65,92,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,80,11,93,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2,10,4,3,7,79,206,89,9,1,1,1,0,1,0,0,1,1,1,1,1,0
2,3,3,1,1,92,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,76,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,85,5,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,4,3,1,2,73,84,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,100,99,100,10,1,1,1,0,1,0,1,1,0,1,1,0,0
2,4,3,1,2,45,93,97,10,1,1,1,0,1,1,1,1,0,1,0,0,0
2,4,3,1,2,75,18,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,100,50,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,1,59,110,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,2,76,9,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,2,2,60,15,89,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,70,29,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,2,3,60,157,93,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,2,3,1,1,71,112,97,10,1,1,1,0,1,1,1,1,0,1,0,0,0
2,4,3,2,2,42,1,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,3,3,1,2,65,153,93,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,2,3,1,2,49,48,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,2,3,0,1,50,105,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,73,72,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,64,127,100,10,0,1,1,0,1,1,0,1,1,1,1,0,0
2,4,5,2,2,53,67,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,5,2,3,100,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,60,101,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
